Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_NAME,FK_IM_SPEC_MASTER_DESC,FK_IM_SPEC_OPTIONS_DESC,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",82,Haiwell HMI - Human Machine Interface,Screen Size(Inches),7Inch - 10Inch,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",83,Delta HMI Text Graphical Panel,Brand,Delta,6500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",84,Delta HMI Touch Panel,Display Size (inch),7,8000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",85,Allen Bradley HMI Touch Panel,Display Size (inch),5.7 in,32000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",86,HMI Touch Panel,Phase,Single phase,8000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",87,2711R-T7T   Allen Bradley HMI,Model Number/Name,2711R-T7T,29700,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",87,2711R-T7T   Allen Bradley HMI,Display Type,LCD,29700,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",87,2711R-T7T   Allen Bradley HMI,Screen Size,7 INCHES,29700,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",87,2711R-T7T   Allen Bradley HMI,Power,24V DC,29700,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",88,GS2107-1 HMI Touch Panel,Display Size (inch),7 inch,27115,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",89,GS2107-3 HMI Touch Panel,Display Size (inch),7 inch,27115,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",90,GS2107-WTBD HMI Touch Panel,Display Size (inch),7 inch,27115,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",91,Industrial HMI Touch Panel,Display Size (inch),80 - 85.9 mm,14000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",92,Controller HMI Touch Panel,Display Size (inch),80 - 85.9 mm,6500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",93,Wecon HMI Touch Panel,Display Size (inch),80 - 85.9 mm,6500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",94,V706CD HMI PANEL,Display Size,7 INCHS,8000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",95,ETC-0557A1-10823 Touch Screen,Display Size,5.1 INCHS,4000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",96,"Proface HMI 7inch Color, Model:PFXGP4402WADW",Display Size (inch),7inch,15500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",97,SIEMENS SIMATIC OP7 HMI REPAIR SERVICE,Brand,BOTH,9500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",98,SIMATIC HMI Key Panel,Power,24 V DC; 20.4 - 28.8 V; isolated / max. 10 ms,20064,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",98,SIMATIC HMI Key Panel,Model Number/Name,Simatic,20064,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",98,SIMATIC HMI Key Panel,Product Type,Display,20064,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",98,SIMATIC HMI Key Panel,Brand,Siemens,20064,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",98,SIMATIC HMI Key Panel,Application,For Display,20064,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",99,Proface HMI,Display Size (inch),3-4 Inch,12000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",100,HMI Kinco MT4434T,Screen Size,"7"" INCH",12000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",101,SIMATIC HMI TP1200 Comfort,Screen Size,12,107520,Nos
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",102,6AV2124-0JC01-0AX0 HMI,Screen Size,9,85250,Nos
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",103,SIMATIC HMI TP900 Comfort,Screen Size,9,85520,Nos
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Model Number/Name,1070i,45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Product Type,FUJI PROGRAMMING,45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Brand,FUJI,45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Display Type,LCD,45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Screen Size,7'',45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Power,24 V DC,45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",104,Fuji HMI for Batching Plant,Application,BATCHING PLANT,45000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",105,Allen Bradley HMI 2711P-T10C4D8,Screen Size,10.4 in.,202180,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",106,Allen Bradley 2711P-T6C20D8 HMI Systems,Screen Size,5.7 inches,72436,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",107,FP4 HMI Touch Panel,Display Size (inch),"4.3inch, 7inch, 10.1inch, 12.1inch and 15"" TFT",20000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",108,HMI Touch Display,Display Size,"4.3"", 5"", 7"", 10"", 12|",8500,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",109,Allen Bradley 6200M VersaView 5100 Industrial Monitors,Screen Size,12.1 / 15.6 / 18.5 / 21.5,81000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",110,Allen Bradley VersaView 5200 ThinManager Thin Clients,Screen Size,12.1 / 15.6 / 18.5 / 21.5,46199,Nos
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",111,E1071 Beijer Mitsubishi Touch HMI,Display Size,6.5 Inch,70000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",112,10.4 Inch E1101 Beijer Touch HMI,Display Size,10.4 Inch,95000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",113,FUJI HMI 1100i,Display Type,TFT,22600,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",113,FUJI HMI 1100i,Model,FUJI HMI 1100i,22600,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",113,FUJI HMI 1100i,Screen Size,11 inch,22600,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",113,FUJI HMI 1100i,Type,Fully Automatic,22600,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",114,Human Machine Interface,Display Size,"7"",10"",15""",14900,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",114,Human Machine Interface,Display Type,Touch,14900,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",114,Human Machine Interface,Screen Type,Touch,14900,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",114,Human Machine Interface,Type,Fully Automatic,14900,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",115,Siemens HMI Touch Panel,Display Size,7 Inch,15000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",116,Coolmay PLC +HMI Combined,Display Type,"7""",14500,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",116,Coolmay PLC +HMI Combined,Model,MT6070H,14500,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",116,Coolmay PLC +HMI Combined,Type,Fully Automatic,14500,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",117,HMI Panel,Model,MT6043H,13200,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",117,HMI Panel,Type,Fully Automatic,13200,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",117,HMI Panel,Operating System,Windows 10,13200,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",118,2711-B5A15 Allen Bradley Panelview 550 HMI,Model Number/Name,2711-B5A15,75000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",118,2711-B5A15 Allen Bradley Panelview 550 HMI,Brand,ALLEN BRADLEY,75000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",118,2711-B5A15 Allen Bradley Panelview 550 HMI,Display Type,LCD,75000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",118,2711-B5A15 Allen Bradley Panelview 550 HMI,Screen Size,"5.5""",75000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",119,2711-B6C5 Allen Bradley Panelview 600 HMI,Model,2711-B6C5,62300,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",119,2711-B6C5 Allen Bradley Panelview 600 HMI,Brand,ALLEN BRADLEY,62300,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",120,2711-B6C10 Allen Bradley Panelview 600 HMI,Model,2711-T6C10,75020,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",120,2711-B6C10 Allen Bradley Panelview 600 HMI,Brand,ALLEN BRADLEY,75020,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",120,2711-B6C10 Allen Bradley Panelview 600 HMI,Type,Fully Automatic,75020,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",120,2711-B6C10 Allen Bradley Panelview 600 HMI,Screen Size,"6""",75020,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",121,2711-T10C1  Allen Bradley  Panelview 1000 HMI,Screen Size,"10""",38350,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",121,2711-T10C1  Allen Bradley  Panelview 1000 HMI,Brand,ALLEN BRADLEY,38350,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",121,2711-T10C1  Allen Bradley  Panelview 1000 HMI,Display Type,COLOUR,38350,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",121,2711-T10C1  Allen Bradley  Panelview 1000 HMI,Model,2711-T10C1,38350,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",122,Siemens HMI,Brand,Siemens,25000,NOS
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",122,Siemens HMI,Type,Semi Automatic,25000,NOS
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",123,HMI Control Panel,Brand,ALL,10000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",124,Delta HMI,Brand,Delta,15000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",124,Delta HMI,Type,Semi Automatic,15000,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",125,Delta HMI Panel,Display Type,LCD,45000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",125,Delta HMI Panel,Screen Size,4.3 inches,45000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",125,Delta HMI Panel,Brand,Delta,45000,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Power,As Per The Requirement,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Application,As Per The Requirement,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Product Type,As Per The Requirement,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Screen Size,As Per The Requirement,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Usage/Application,As Per The Requirement,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Backlight Color,As Per The Requirement,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Brand,Mitsubishi,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",126,338 AUTO CORNER LCD Display,Display Type,LCD,7500,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Screen Size,As Per Requirement,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Application,As Per Requirement,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Product Type,As Per Requirement,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Brand,2500,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Display Type,As Per Requirement,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Mounting Type,As Per Requirement,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",127,SAFETY COVER FOR 338 AUTO CORNER,Power,As Per Requirement,2500,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",128,HITECH HMI PWS,Brand,HITECH PWS,33600,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",128,HITECH HMI PWS,Type,Fully Automatic,33600,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",128,HITECH HMI PWS,Operating System,Windows 8,33600,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",128,HITECH HMI PWS,Display Type,"HMI HITECH MODELS-Hitech make PWS Series                   PWS6800C-P,PWS6700,PWS6620T-P,PWS6620T-N,PWS6620S-P,PWS6620S-N,PWS6600T-S,PWS6600T-P,PWS6600S-S,PWS6600S-P,,PWS5610T-S,PWS5610S-S,PWS6A00T-P,PWS6A00T-N",33600,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",128,HITECH HMI PWS,Power,24V,33600,Unit
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",129,6AV2124-1GC01-0AX0-SIMATIC HMI KP700 Comfort,Type,Fully Automatic,1000,Number
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",130,C7 Haiwell HMI,Brand,Haiwell,18800,Piece
HMI Touch Panel,"AC Drives, Recorders, Instrumentation Equipments and Control Panels & Units",130,C7 Haiwell HMI,Model,C7,18800,Piece
